Len	LD
106	1.0
113	1.0
114	0.3333
123	1.0
131	1.0
176	0.0
177	0.0
219	1.0
249	1.0
250	1.0
261	0.3333
349	1.0
466	1.0
532	1.0
533	1.0
534	1.0
537	0.5
594	0.5
704	1.0
718	1.0
761	0.2
829	1.0
830	1.0
863	0.3333
881	0.5
883	0.2
957	0.0
967	1.0
1088	1.0
1089	1.0
1109	0.3333
1256	1.0
1279	0.3333
1289	1.0
1290	1.0
1291	1.0
1300	0.5
1311	1.0
1312	1.0
1389	1.0
1403	1.0
1446	1.0
1448	1.0
1471	1.0
1515	1.0
1516	1.0
1549	1.0
1567	0.5
1569	0.5
1643	0.3333
1653	1.0
1775	1.0
1780	1.0
1913	1.0
1967	0.5
1976	0.5
1980	0.0
2050	1.0
2245	1.0
2274	1.0
2275	1.0
2339	1.0
2406	1.0
2531	1.0
2539	1.0
2540	1.0
2549	0.5
2555	1.0
2873	1.0
3000	1.0
3008	1.0
3015	0.3333
3042	0.3333
3339	1.0
3464	0.5
3466	0.5
3481	1.0
3486	0.2
3804	1.0
3929	1.0
3946	1.0
3965	0.5
3974	0.5
4159	1.0
4258	1.0
4269	1.0
5061	1.0
5100	1.0
5125	1.0
5181	1.0
5458	1.0
5544	0.0476
6064	1.0
6169	1.0
6226	1.0
6251	1.0
6319	1.0
6550	1.0
6577	1.0
7354	1.0
7907	1.0
8075	1.0
8989	1.0
9006	0.0476
9010	1.0
9152	1.0
9602	1.0
9737	1.0
9723	1.0
9498	1.0
8843	0.0476
8525	1.0
7970	1.0
7262	1.0
6275	0.0476
6145	1.0
6106	1.0
5963	1.0
5160	1.0
4761	1.0
3885	1.0
3590	1.0
3059	1.0
3019	0.1667
2806	0.0476
2346	1.0
234	0.4444
185	1.0
29	0.3333
1	1.0
1	1.0
11	1.0
19	1.0
20	1.0
37	1.0
95	1.0
104	1.0
105	0.4444
112	1.0
113	0.0476
122	0.0476
130	0.4444
175	0.4444
176	0.4444
218	1.0
248	1.0
249	1.0
260	0.0476
348	1.0
465	0.0476
531	1.0
532	1.0
533	1.0
536	0.1667
593	0.1667
703	1.0
717	1.0
760	0.3333
828	1.0
829	1.0
862	0.0476
880	1.0
882	1.0
956	0.4444
966	1.0
1087	0.5238
1088	1.0
1108	1.0
1255	0.4444
1278	0.0476
1288	1.0
1289	1.0
1290	1.0
1299	0.1667
1310	0.0476
1311	0.0476
1388	1.0
1402	1.0
1445	1.0
1447	1.0
1470	1.0
1514	1.0
1515	1.0
1548	0.0476
1566	1.0
1568	1.0
1642	0.5238
1652	1.0
1774	1.0
1779	1.0
1912	0.0476
1966	1.0
1975	0.4444
1979	0.1667
2049	1.0
2244	1.0
2273	1.0
2274	1.0
2338	1.0
2405	1.0
2530	1.0
2538	0.0476
2539	0.4444
2548	0.1667
2554	1.0
2872	1.0
2999	1.0
3007	1.0
3014	0.0476
3041	0.0476
3338	1.0
3463	1.0
3465	1.0
3480	1.0
3485	0.3333
3803	1.0
3928	1.0
3945	1.0
3964	1.0
3973	0.1667
4158	1.0
4257	1.0
4268	1.0
5060	1.0
5099	1.0
5124	1.0
5180	1.0
5457	1.0
5543	1.0
6063	1.0
6168	1.0
6225	0.2
6250	1.0
6318	1.0
6549	1.0
6576	1.0
7353	1.0
7906	1.0
8074	1.0
8988	1.0
9005	1.0
9009	1.0
9151	1.0
9601	1.0
9736	1.0
9724	1.0
9499	1.0
8844	1.0
8526	1.0
7971	1.0
7263	1.0
6276	1.0
6146	1.0
6107	1.0
5964	1.0
5161	1.0
4762	1.0
3886	1.0
3591	1.0
3060	1.0
3020	0.5
2807	1.0
2347	1.0
235	0.0
186	1.0
30	0.2
2	1.0
1	1.0
10	1.0
18	1.0
19	1.0
36	1.0
94	1.0
103	1.0
104	1.0
111	1.0
112	0.3333
121	1.0
129	1.0
174	0.0
175	0.0
217	1.0
247	1.0
248	1.0
259	0.3333
347	1.0
464	1.0
530	1.0
531	1.0
532	1.0
535	0.5
592	0.5
702	1.0
716	1.0
759	0.2
827	1.0
828	1.0
861	0.3333
879	0.5
881	0.2
955	0.0
965	1.0
1086	1.0
1087	1.0
1107	0.3333
1254	1.0
1277	0.3333
1287	1.0
1288	1.0
1289	1.0
1298	0.5
1309	1.0
1310	1.0
1387	1.0
1401	1.0
1444	1.0
1446	1.0
1469	1.0
1513	1.0
1514	1.0
1547	1.0
1565	0.5
1567	0.5
1641	0.3333
1651	1.0
1773	1.0
1778	1.0
1911	1.0
1965	0.5
1974	0.5
1978	0.0
2048	1.0
2243	1.0
2272	1.0
2273	1.0
2337	1.0
2404	1.0
2529	1.0
2537	1.0
2538	1.0
2547	0.5
2553	1.0
2871	1.0
2998	1.0
3006	1.0
3013	0.3333
3040	0.3333
3337	1.0
3462	0.5
3464	0.5
3479	1.0
3484	0.2
3802	1.0
3927	1.0
3944	1.0
3963	0.5
3972	0.5
4157	1.0
4256	1.0
4267	1.0
5050	1.0
5089	1.0
5114	1.0
5170	1.0
5447	1.0
5533	1.0
6053	1.0
6158	1.0
6215	1.0
6240	1.0
6308	1.0
6539	1.0
6566	1.0
7343	1.0
7896	1.0
8064	1.0
8978	1.0
8995	1.0
8999	1.0
9141	1.0
9591	1.0
9726	1.0
9734	1.0
9509	1.0
8854	1.0
8536	1.0
7981	1.0
7273	1.0
6286	1.0
6156	1.0
6117	1.0
5974	1.0
5171	1.0
4772	1.0
3896	1.0
3601	1.0
3070	1.0
3030	0.1667
2817	1.0
2357	1.0
245	1.0
196	1.0
40	1.0
12	1.0
11	1.0
10	1.0
8	1.0
9	1.0
26	1.0
84	1.0
93	1.0
94	1.0
101	1.0
102	1.0
111	1.0
119	1.0
164	1.0
165	1.0
207	1.0
237	1.0
238	1.0
249	0.5238
337	1.0
454	1.0
520	1.0
521	1.0
522	1.0
525	1.0
582	1.0
692	1.0
706	1.0
749	1.0
817	1.0
818	1.0
851	1.0
869	1.0
871	1.0
945	0.4444
955	1.0
1076	1.0
1077	1.0
1097	1.0
1244	1.0
1267	1.0
1277	1.0
1278	1.0
1279	1.0
1288	0.1667
1299	1.0
1300	1.0
1377	1.0
1391	1.0
1434	1.0
1436	1.0
1459	1.0
1503	1.0
1504	1.0
1537	1.0
1555	1.0
1557	1.0
1631	0.0476
1641	1.0
1763	1.0
1768	1.0
1901	1.0
1955	1.0
1964	1.0
1968	1.0
2038	1.0
2233	1.0
2262	1.0
2263	1.0
2327	1.0
2394	1.0
2519	1.0
2527	1.0
2528	1.0
2537	0.1667
2543	0.0476
2861	1.0
2988	1.0
2996	1.0
3003	1.0
3030	1.0
3327	1.0
3452	1.0
3454	1.0
3469	1.0
3474	0.3333
3792	1.0
3917	1.0
3934	1.0
3953	1.0
3962	0.1667
4147	1.0
4246	1.0
4257	1.0
5042	1.0
5081	1.0
5106	1.0
5162	1.0
5439	1.0
5525	1.0
6045	1.0
6150	1.0
6207	1.0
6232	1.0
6300	1.0
6531	1.0
6558	1.0
7335	1.0
7888	1.0
8056	1.0
8970	1.0
8987	1.0
8991	1.0
9133	1.0
9583	1.0
9718	1.0
9742	1.0
9517	1.0
8862	1.0
8544	1.0
7989	1.0
7281	1.0
6294	1.0
6164	1.0
6125	1.0
5982	1.0
5179	1.0
4780	1.0
3904	1.0
3609	1.0
3078	1.0
3038	0.1667
2825	1.0
2365	1.0
253	1.0
204	1.0
48	1.0
20	1.0
19	1.0
18	1.0
8	1.0
1	1.0
18	1.0
76	1.0
85	1.0
86	1.0
93	1.0
94	1.0
103	1.0
111	1.0
156	1.0
157	1.0
199	1.0
229	1.0
230	1.0
241	0.5238
329	1.0
446	1.0
512	1.0
513	1.0
514	1.0
517	1.0
574	1.0
684	1.0
698	1.0
741	1.0
809	1.0
810	1.0
843	1.0
861	1.0
863	1.0
937	0.4444
947	1.0
1068	1.0
1069	1.0
1089	1.0
1236	1.0
1259	1.0
1269	1.0
1270	1.0
1271	1.0
1280	0.1667
1291	1.0
1292	1.0
1369	1.0
1383	1.0
1426	1.0
1428	1.0
1451	1.0
1495	1.0
1496	1.0
1529	1.0
1547	1.0
1549	1.0
1623	0.0476
1633	1.0
1755	1.0
1760	1.0
1893	1.0
1947	1.0
1956	1.0
1960	1.0
2030	1.0
2225	1.0
2254	1.0
2255	1.0
2319	1.0
2386	1.0
2511	1.0
2519	1.0
2520	1.0
2529	0.1667
2535	0.0476
2853	1.0
2980	1.0
2988	1.0
2995	1.0
3022	1.0
3319	1.0
3444	1.0
3446	1.0
3461	1.0
3466	0.3333
3784	1.0
3909	1.0
3926	1.0
3945	1.0
3954	0.1667
4139	1.0
4238	1.0
4249	1.0
5041	1.0
5080	1.0
5105	1.0
5161	1.0
5438	1.0
5524	1.0
6044	1.0
6149	1.0
6206	1.0
6231	1.0
6299	1.0
6530	1.0
6557	1.0
7334	1.0
7887	1.0
8055	1.0
8969	1.0
8986	1.0
8990	1.0
9132	1.0
9582	1.0
9717	1.0
9743	1.0
9518	1.0
8863	1.0
8545	1.0
7990	1.0
7282	1.0
6295	1.0
6165	1.0
6126	1.0
5983	1.0
5180	1.0
4781	1.0
3905	1.0
3610	1.0
3079	1.0
3039	0.1667
2826	1.0
2366	1.0
254	1.0
205	1.0
49	1.0
21	1.0
20	1.0
19	1.0
9	1.0
1	1.0
17	1.0
75	1.0
84	1.0
85	1.0
92	1.0
93	1.0
102	1.0
110	1.0
155	1.0
156	1.0
198	1.0
228	1.0
229	1.0
240	0.5238
328	1.0
445	1.0
511	1.0
512	1.0
513	1.0
516	1.0
573	1.0
683	1.0
697	1.0
740	1.0
808	1.0
809	1.0
842	1.0
860	1.0
862	1.0
936	0.4444
946	1.0
1067	1.0
1068	1.0
1088	1.0
1235	1.0
1258	1.0
1268	1.0
1269	1.0
1270	1.0
1279	0.1667
1290	1.0
1291	1.0
1368	1.0
1382	1.0
1425	1.0
1427	1.0
1450	1.0
1494	1.0
1495	1.0
1528	1.0
1546	1.0
1548	1.0
1622	0.0476
1632	1.0
1754	1.0
1759	1.0
1892	1.0
1946	1.0
1955	1.0
1959	1.0
2029	1.0
2224	1.0
2253	1.0
2254	1.0
2318	1.0
2385	1.0
2510	1.0
2518	1.0
2519	1.0
2528	0.1667
2534	0.0476
2852	1.0
2979	1.0
2987	1.0
2994	1.0
3021	1.0
3318	1.0
3443	1.0
3445	1.0
3460	1.0
3465	0.3333
3783	1.0
3908	1.0
3925	1.0
3944	1.0
3953	0.1667
4138	1.0
4237	1.0
4248	1.0
5024	1.0
5063	1.0
5088	1.0
5144	1.0
5421	1.0
5507	1.0
6027	1.0
6132	1.0
6189	0.2
6214	1.0
6282	1.0
6513	1.0
6540	1.0
7317	1.0
7870	1.0
8038	1.0
8952	1.0
8969	1.0
8973	1.0
9115	1.0
9565	1.0
9700	1.0
9760	1.0
9535	1.0
8880	1.0
8562	1.0
8007	1.0
7299	1.0
6312	1.0
6182	1.0
6143	1.0
6000	1.0
5197	1.0
4798	1.0
3922	1.0
3627	1.0
3096	1.0
3056	0.5
2843	1.0
2383	1.0
271	0.0
222	1.0
66	0.2
38	1.0
37	1.0
36	1.0
26	1.0
18	1.0
17	1.0
58	1.0
67	1.0
68	1.0
75	1.0
76	0.3333
85	1.0
93	1.0
138	0.0
139	0.0
181	1.0
211	1.0
212	1.0
223	0.3333
311	1.0
428	1.0
494	1.0
495	1.0
496	1.0
499	0.5
556	0.5
666	1.0
680	1.0
723	0.2
791	1.0
792	1.0
825	0.3333
843	0.5
845	0.2
919	0.0
929	1.0
1050	1.0
1051	1.0
1071	0.3333
1218	1.0
1241	0.3333
1251	1.0
1252	1.0
1253	1.0
1262	0.5
1273	1.0
1274	1.0
1351	1.0
1365	1.0
1408	1.0
1410	1.0
1433	1.0
1477	1.0
1478	1.0
1511	1.0
1529	0.5
1531	0.5
1605	0.3333
1615	1.0
1737	1.0
1742	1.0
1875	1.0
1929	0.5
1938	0.5
1942	0.0
2012	1.0
2207	1.0
2236	1.0
2237	1.0
2301	1.0
2368	1.0
2493	1.0
2501	1.0
2502	1.0
2511	0.5
2517	1.0
2835	1.0
2962	1.0
2970	1.0
2977	0.3333
3004	0.3333
3301	1.0
3426	0.5
3428	0.5
3443	1.0
3448	0.2
3766	1.0
3891	1.0
3908	1.0
3927	0.5
3936	0.5
4121	1.0
4220	1.0
4231	1.0
4966	1.0
5005	1.0
5030	1.0
5086	1.0
5363	1.0
5449	1.0
5969	1.0
6074	1.0
6131	1.0
6156	1.0
6224	1.0
6455	1.0
6482	1.0
7259	1.0
7812	1.0
7980	1.0
8894	1.0
8911	1.0
8915	1.0
9057	1.0
9507	1.0
9642	1.0
9714	1.0
9593	1.0
8938	1.0
8620	1.0
8065	1.0
7357	1.0
6370	1.0
6240	1.0
6201	1.0
6058	1.0
5255	1.0
4856	1.0
3980	1.0
3685	1.0
3154	1.0
3114	0.1667
2901	1.0
2441	1.0
329	1.0
280	1.0
124	1.0
96	1.0
95	1.0
94	1.0
84	1.0
76	1.0
75	1.0
58	1.0
9	1.0
10	1.0
17	1.0
18	1.0
27	1.0
35	1.0
80	1.0
81	1.0
123	1.0
153	1.0
154	1.0
165	0.5238
253	1.0
370	1.0
436	1.0
437	1.0
438	1.0
441	1.0
498	1.0
608	1.0
622	1.0
665	1.0
733	1.0
734	1.0
767	1.0
785	1.0
787	1.0
861	0.4444
871	1.0
992	1.0
993	1.0
1013	1.0
1160	1.0
1183	1.0
1193	1.0
1194	1.0
1195	1.0
1204	0.1667
1215	1.0
1216	1.0
1293	1.0
1307	1.0
1350	1.0
1352	1.0
1375	1.0
1419	1.0
1420	1.0
1453	1.0
1471	1.0
1473	1.0
1547	0.0476
1557	1.0
1679	1.0
1684	1.0
1817	1.0
1871	1.0
1880	1.0
1884	1.0
1954	1.0
2149	1.0
2178	1.0
2179	1.0
2243	1.0
2310	1.0
2435	1.0
2443	1.0
2444	1.0
2453	0.1667
2459	0.0476
2777	1.0
2904	1.0
2912	1.0
2919	1.0
2946	1.0
3243	1.0
3368	1.0
3370	1.0
3385	1.0
3390	0.3333
3708	1.0
3833	1.0
3850	1.0
3869	1.0
3878	0.1667
4063	1.0
4162	1.0
4173	1.0
4957	1.0
4996	1.0
5021	1.0
5077	1.0
5354	1.0
5440	1.0
5960	1.0
6065	1.0
6122	1.0
6147	1.0
6215	1.0
6446	1.0
6473	1.0
7250	1.0
7803	1.0
7971	1.0
8885	1.0
8902	1.0
8906	1.0
9048	1.0
9498	1.0
9633	1.0
9705	1.0
9602	1.0
8947	1.0
8629	1.0
8074	1.0
7366	1.0
6379	1.0
6249	1.0
6210	1.0
6067	1.0
5264	1.0
4865	1.0
3989	1.0
3694	1.0
3163	1.0
3123	0.1667
2910	1.0
2450	1.0
338	1.0
289	1.0
133	1.0
105	1.0
104	1.0
103	1.0
93	1.0
85	1.0
84	1.0
67	1.0
9	1.0
1	1.0
8	1.0
9	1.0
18	1.0
26	1.0
71	1.0
72	1.0
114	1.0
144	1.0
145	1.0
156	0.5238
244	1.0
361	1.0
427	1.0
428	1.0
429	1.0
432	1.0
489	1.0
599	1.0
613	1.0
656	1.0
724	1.0
725	1.0
758	1.0
776	1.0
778	1.0
852	0.4444
862	1.0
983	1.0
984	1.0
1004	1.0
1151	1.0
1174	1.0
1184	1.0
1185	1.0
1186	1.0
1195	0.1667
1206	1.0
1207	1.0
1284	1.0
1298	1.0
1341	1.0
1343	1.0
1366	1.0
1410	1.0
1411	1.0
1444	1.0
1462	1.0
1464	1.0
1538	0.0476
1548	1.0
1670	1.0
1675	1.0
1808	1.0
1862	1.0
1871	1.0
1875	1.0
1945	1.0
2140	1.0
2169	1.0
2170	1.0
2234	1.0
2301	1.0
2426	1.0
2434	1.0
2435	1.0
2444	0.1667
2450	0.0476
2768	1.0
2895	1.0
2903	1.0
2910	1.0
2937	1.0
3234	1.0
3359	1.0
3361	1.0
3376	1.0
3381	0.3333
3699	1.0
3824	1.0
3841	1.0
3860	1.0
3869	0.1667
4054	1.0
4153	1.0
4164	1.0
4956	1.0
4995	1.0
5020	1.0
5076	1.0
5353	1.0
5439	0.4444
5959	1.0
6064	1.0
6121	0.0
6146	1.0
6214	1.0
6445	1.0
6472	1.0
7249	1.0
7802	1.0
7970	1.0
8884	1.0
8901	0.4444
8905	1.0
9047	1.0
9497	1.0
9632	1.0
9704	1.0
9603	1.0
8948	0.4444
8630	1.0
8075	1.0
7367	1.0
6380	0.4444
6250	1.0
6211	1.0
6068	1.0
5265	1.0
4866	1.0
3990	1.0
3695	1.0
3164	1.0
3124	1.0
2911	0.4444
2451	1.0
339	0.1667
290	1.0
134	0.0
106	1.0
105	0.4444
104	1.0
94	1.0
86	1.0
85	1.0
68	1.0
10	1.0
1	1.0
7	1.0
8	1.0
17	0.4444
25	1.0
70	0.1667
71	0.1667
113	1.0
143	1.0
144	1.0
155	0.1667
243	1.0
360	0.4444
426	1.0
427	1.0
428	1.0
431	0.375
488	0.375
598	1.0
612	1.0
655	0.0
723	0.4444
724	0.4444
757	1.0
775	0.1667
777	0.0
851	0.1667
861	1.0
982	1.0
983	1.0
1003	0.1667
1150	0.5833
1173	0.1667
1183	1.0
1184	1.0
1185	1.0
1194	0.1667
1205	0.4444
1206	0.4444
1283	1.0
1297	1.0
1340	1.0
1342	1.0
1365	1.0
1409	1.0
1410	1.0
1443	0.4444
1461	0.375
1463	0.375
1537	0.4444
1547	1.0
1669	1.0
1674	1.0
1807	1.0
1861	0.375
1870	0.1667
1874	0.1667
1944	1.0
2139	1.0
2168	1.0
2169	1.0
2233	1.0
2300	1.0
2425	1.0
2433	0.4444
2434	0.5833
2443	0.1667
2449	1.0
2767	1.0
2894	1.0
2902	1.0
2909	1.0
2936	0.1667
3233	1.0
3358	0.375
3360	0.375
3375	1.0
3380	0.0
3698	1.0
3823	1.0
3840	1.0
3859	0.375
3868	1.0
4053	1.0
4152	1.0
4163	1.0
4949	1.0
4988	1.0
5013	1.0
5069	1.0
5346	1.0
5432	1.0
5952	1.0
6057	1.0
6114	1.0
6139	1.0
6207	1.0
6438	1.0
6465	1.0
7242	1.0
7795	1.0
7963	1.0
8877	1.0
8894	1.0
8898	1.0
9040	1.0
9490	1.0
9625	1.0
9697	1.0
9610	1.0
8955	1.0
8637	1.0
8082	1.0
7374	1.0
6387	1.0
6257	1.0
6218	1.0
6075	1.0
5272	1.0
4873	1.0
3997	1.0
3702	1.0
3171	1.0
3131	0.1667
2918	1.0
2458	1.0
346	1.0
297	1.0
141	1.0
113	1.0
112	1.0
111	1.0
101	1.0
93	1.0
92	1.0
75	1.0
17	1.0
8	1.0
7	1.0
1	1.0
10	1.0
18	1.0
63	1.0
64	1.0
106	1.0
136	1.0
137	1.0
148	0.5238
236	1.0
353	1.0
419	1.0
420	1.0
421	1.0
424	1.0
481	1.0
591	1.0
605	1.0
648	1.0
716	1.0
717	1.0
750	1.0
768	1.0
770	1.0
844	0.4444
854	1.0
975	1.0
976	1.0
996	1.0
1143	1.0
1166	1.0
1176	1.0
1177	1.0
1178	1.0
1187	0.1667
1198	1.0
1199	1.0
1276	1.0
1290	1.0
1333	1.0
1335	1.0
1358	1.0
1402	1.0
1403	1.0
1436	1.0
1454	1.0
1456	1.0
1530	0.0476
1540	1.0
1662	1.0
1667	1.0
1800	1.0
1854	1.0
1863	1.0
1867	1.0
1937	1.0
2132	1.0
2161	1.0
2162	1.0
2226	1.0
2293	1.0
2418	1.0
2426	1.0
2427	1.0
2436	0.1667
2442	0.0476
2760	1.0
2887	1.0
2895	1.0
2902	1.0
2929	1.0
3226	1.0
3351	1.0
3353	1.0
3368	1.0
3373	0.3333
3691	1.0
3816	1.0
3833	1.0
3852	1.0
3861	0.1667
4046	1.0
4145	1.0
4156	1.0
4948	1.0
4987	1.0
5012	1.0
5068	1.0
5345	1.0
5431	0.0476
5951	1.0
6056	1.0
6113	1.0
6138	1.0
6206	1.0
6437	1.0
6464	1.0
7241	0.3333
7794	1.0
7962	1.0
8876	1.0
8893	0.0476
8897	1.0
9039	0.3333
9489	1.0
9624	1.0
9696	1.0
9611	1.0
8956	0.0476
8638	1.0
8083	1.0
7375	1.0
6388	0.0476
6258	1.0
6219	1.0
6076	1.0
5273	1.0
4874	1.0
3998	1.0
3703	1.0
3172	1.0
3132	1.0
2919	0.0476
2459	1.0
347	0.4444
298	1.0
142	1.0
114	0.3333
113	0.0476
112	0.3333
102	1.0
94	1.0
93	1.0
76	0.3333
18	1.0
9	1.0
8	1.0
1	1.0
9	0.0476
17	1.0
62	0.4444
63	0.4444
105	0.3333
135	1.0
136	1.0
147	1.0
235	1.0
352	0.0476
418	1.0
419	0.3333
420	1.0
423	1.0
480	1.0
590	1.0
604	0.3333
647	1.0
715	0.0476
716	0.0476
749	1.0
767	0.4444
769	1.0
843	1.0
853	1.0
974	1.0
975	0.3333
995	0.5238
1142	0.1667
1165	0.5238
1175	0.1667
1176	0.1667
1177	1.0
1186	0.1667
1197	0.0476
1198	0.0476
1275	1.0
1289	0.3333
1332	1.0
1334	1.0
1357	0.3333
1401	0.3333
1402	0.3333
1435	0.0476
1453	1.0
1455	1.0
1529	1.0
1539	1.0
1661	0.3333
1666	1.0
1799	1.0
1853	1.0
1862	0.4444
1866	0.4444
1936	1.0
2131	1.0
2160	1.0
2161	1.0
2225	1.0
2292	1.0
2417	1.0
2425	0.0476
2426	0.1667
2435	0.1667
2441	0.5238
2759	1.0
2886	1.0
2894	1.0
2901	1.0
2928	0.5238
3225	1.0
3350	1.0
3352	1.0
3367	0.3333
3372	0.3333
3690	1.0
3815	1.0
3832	1.0
3851	1.0
3860	1.0
4045	1.0
4144	1.0
4155	1.0
4939	1.0
4978	1.0
5003	1.0
5059	1.0
5336	1.0
5422	1.0
5942	1.0
6047	1.0
6104	0.3333
6129	1.0
6197	1.0
6428	1.0
6455	1.0
7232	1.0
7785	1.0
7953	1.0
8867	1.0
8884	1.0
8888	1.0
9030	1.0
9480	1.0
9615	1.0
9687	1.0
9620	1.0
8965	1.0
8647	1.0
8092	1.0
7384	1.0
6397	1.0
6267	1.0
6228	1.0
6085	1.0
5282	1.0
4883	1.0
4007	1.0
3712	1.0
3181	1.0
3141	0.1667
2928	1.0
2468	1.0
356	1.0
307	1.0
151	1.0
123	1.0
122	0.0476
121	1.0
111	1.0
103	1.0
102	1.0
85	1.0
27	1.0
18	1.0
17	0.4444
10	1.0
9	0.0476
8	0.4444
53	1.0
54	1.0
96	1.0
126	1.0
127	1.0
138	1.0
226	1.0
343	1.0
409	1.0
410	1.0
411	1.0
414	1.0
471	1.0
581	1.0
595	1.0
638	0.3333
706	0.0476
707	0.0476
740	0.0476
758	0.1667
760	0.3333
834	1.0
844	1.0
965	0.0476
966	1.0
986	0.0476
1133	1.0
1156	1.0
1166	1.0
1167	1.0
1168	1.0
1177	1.0
1188	1.0
1189	1.0
1266	1.0
1280	1.0
1323	1.0
1325	1.0
1348	1.0
1392	1.0
1393	1.0
1426	1.0
1444	0.1667
1446	0.1667
1520	1.0
1530	1.0
1652	1.0
1657	1.0
1790	0.5238
1844	0.1667
1853	0.4444
1857	0.1667
1927	1.0
2122	1.0
2151	1.0
2152	1.0
2216	1.0
2283	1.0
2408	1.0
2416	1.0
2417	1.0
2426	1.0
2432	1.0
2750	1.0
2877	1.0
2885	1.0
2892	0.0476
2919	0.5238
3216	1.0
3341	0.1667
3343	0.1667
3358	1.0
3363	1.0
3681	1.0
3806	1.0
3823	1.0
3842	0.1667
3851	0.1667
4036	1.0
4135	1.0
4146	1.0
4931	1.0
4970	1.0
4995	1.0
5051	1.0
5328	1.0
5414	0.4444
5934	1.0
6039	1.0
6096	0.0
6121	1.0
6189	1.0
6420	1.0
6447	1.0
7224	1.0
7777	1.0
7945	1.0
8859	1.0
8876	0.4444
8880	1.0
9022	1.0
9472	1.0
9607	1.0
9679	1.0
9628	1.0
8973	0.4444
8655	1.0
8100	1.0
7392	1.0
6405	0.4444
6275	1.0
6236	1.0
6093	1.0
5290	1.0
4891	1.0
4015	1.0
3720	1.0
3189	1.0
3149	1.0
2936	0.4444
2476	1.0
364	0.1667
315	1.0
159	0.0
131	1.0
130	0.4444
129	1.0
119	1.0
111	1.0
110	1.0
93	1.0
35	1.0
26	1.0
25	1.0
18	1.0
17	1.0
8	0.4444
45	0.1667
46	0.1667
88	1.0
118	1.0
119	1.0
130	0.1667
218	1.0
335	0.4444
401	1.0
402	1.0
403	1.0
406	0.375
463	0.375
573	1.0
587	1.0
630	0.0
698	0.4444
699	0.4444
732	1.0
750	0.1667
752	0.0
826	0.1667
836	1.0
957	1.0
958	1.0
978	0.1667
1125	0.5833
1148	0.1667
1158	1.0
1159	1.0
1160	1.0
1169	0.1667
1180	0.4444
1181	0.4444
1258	1.0
1272	1.0
1315	1.0
1317	1.0
1340	1.0
1384	1.0
1385	1.0
1418	0.4444
1436	0.375
1438	0.375
1512	0.4444
1522	1.0
1644	1.0
1649	1.0
1782	1.0
1836	0.375
1845	0.1667
1849	0.1667
1919	1.0
2114	1.0
2143	1.0
2144	1.0
2208	1.0
2275	1.0
2400	1.0
2408	0.4444
2409	0.5833
2418	0.1667
2424	1.0
2742	1.0
2869	1.0
2877	1.0
2884	1.0
2911	0.1667
3208	1.0
3333	0.375
3335	0.375
3350	1.0
3355	0.0
3673	1.0
3798	1.0
3815	1.0
3834	0.375
3843	1.0
4028	1.0
4127	1.0
4138	1.0
4886	1.0
4925	1.0
4950	1.0
5006	1.0
5283	1.0
5369	1.0
5889	1.0
5994	1.0
6051	1.0
6076	1.0
6144	1.0
6375	1.0
6402	1.0
7179	0.0
7732	1.0
7900	1.0
8814	1.0
8831	1.0
8835	1.0
8977	0.0
9427	1.0
9562	1.0
9634	1.0
9673	1.0
9018	1.0
8700	1.0
8145	1.0
7437	1.0
6450	1.0
6320	1.0
6281	1.0
6138	1.0
5335	1.0
4936	1.0
4060	1.0
3765	1.0
3234	1.0
3194	0.1667
2981	1.0
2521	1.0
409	1.0
360	1.0
204	0.0
176	0.0
175	0.4444
174	0.0
164	1.0
156	1.0
155	1.0
138	0.0
80	1.0
71	1.0
70	0.1667
63	1.0
62	0.4444
53	1.0
45	0.1667
1	1.0
43	0.0
73	1.0
74	1.0
85	0.1667
173	1.0
290	1.0
356	1.0
357	0.0
358	1.0
361	0.375
418	0.375
528	1.0
542	0.0
585	0.5
653	0.4444
654	0.4444
687	0.4444
705	0.5833
707	1.0
781	0.1667
791	1.0
912	0.4444
913	0.0
933	0.4444
1080	0.375
1103	1.0
1113	0.375
1114	0.375
1115	1.0
1124	1.0
1135	1.0
1136	1.0
1213	1.0
1227	0.0
1270	1.0
1272	1.0
1295	0.0
1339	0.0
1340	0.0
1373	1.0
1391	1.0
1393	1.0
1467	0.4444
1477	1.0
1599	0.0
1604	1.0
1737	0.1667
1791	1.0
1800	0.1667
1804	0.5833
1874	1.0
2069	1.0
2098	1.0
2099	1.0
2163	1.0
2230	1.0
2355	1.0
2363	1.0
2364	0.375
2373	1.0
2379	0.4444
2697	1.0
2824	1.0
2832	1.0
2839	0.4444
2866	0.1667
3163	1.0
3288	1.0
3290	1.0
3305	0.0
3310	1.0
3628	1.0
3753	1.0
3770	1.0
3789	1.0
3798	0.1667
3983	1.0
4082	1.0
4093	1.0
4885	1.0
4924	1.0
4949	1.0
5005	1.0
5282	1.0
5368	1.0
5888	1.0
5993	1.0
6050	1.0
6075	1.0
6143	1.0
6374	1.0
6401	1.0
7178	0.0
7731	1.0
7899	1.0
8813	1.0
8830	1.0
8834	1.0
8976	0.0
9426	1.0
9561	1.0
9633	1.0
9674	1.0
9019	1.0
8701	1.0
8146	1.0
7438	1.0
6451	1.0
6321	1.0
6282	1.0
6139	1.0
5336	1.0
4937	1.0
4061	1.0
3766	1.0
3235	1.0
3195	0.1667
2982	1.0
2522	1.0
410	1.0
